987f54b2e41232f0b042c39fbad2d3c2:4-6,1.0,0 
59fc46f68bd0fb080e938322f9f076e2:34-35,1.0,0 
395988f74ce7785e75230c310e0bfdf8:335-336,1.0,0 
395988f74ce7785e75230c310e0bfdf8:348-353,1.0,0 
395988f74ce7785e75230c310e0bfdf8:395-397,1.0,0 
395988f74ce7785e75230c310e0bfdf8:411-414,1.0,0 
395988f74ce7785e75230c310e0bfdf8:416-421,1.0,0 
395988f74ce7785e75230c310e0bfdf8:423-426,1.0,0 
395988f74ce7785e75230c310e0bfdf8:435-438,1.0,0 
395988f74ce7785e75230c310e0bfdf8:440-443,1.0,0 
395988f74ce7785e75230c310e0bfdf8:488-489,1.0,0 
395988f74ce7785e75230c310e0bfdf8:501-506,1.0,0 
395988f74ce7785e75230c310e0bfdf8:548-550,1.0,0 
395988f74ce7785e75230c310e0bfdf8:564-567,1.0,0 
395988f74ce7785e75230c310e0bfdf8:569-574,1.0,0 
395988f74ce7785e75230c310e0bfdf8:576-579,1.0,0 
395988f74ce7785e75230c310e0bfdf8:588-591,1.0,0 
395988f74ce7785e75230c310e0bfdf8:593-596,1.0,0 
395988f74ce7785e75230c310e0bfdf8:1040-1041,1.0,-JzluQ5H71g 0zZJMNuyqrs 1Mzi20fIAKE 25A7iTZuz10 2wIuYIOM6Fo 36OWjGcWdgM 3RQXZ0LHQls 4Nl00hJOv1c 4cNdVS75NUI 4wrratkjJa0 5SGAxob_L1Q 60nSAx4MaHc 6w3LXr22NVw 7OG34FFQHr8 8qEyPSSEGIY 8stisDuHa-g 8vNHFqtHYMM 91V-ifotY4o BP9RRiGdO5s BcXiRaYXC1s CEs60nZ05Es COg 
395988f74ce7785e75230c310e0bfdf8:1064-1064,1.0,0 
2c04275de44c0b03692b00df20d58d2f:193-194,1.0,0 
625e1fecaf77269666d8daa56d7fe7ba:39-39,1.0,4HfOWTWqhLU 6lgPf3W6m6E B-AWyxiD9Ww OPY5EwdK9UE SNfBgcpObPQ 
fc1a7afc89a265b7aab8a9990ed1d0aa:30-30,1.0,0 
fc1a7afc89a265b7aab8a9990ed1d0aa:34-34,1.0,dmtuoDX3A_Y fRAAkPEa6uk GgWmdwHrezg Sfi76xevr7I Z_odvAXfBFk 
fc1a7afc89a265b7aab8a9990ed1d0aa:62-62,1.0,0 
fc1a7afc89a265b7aab8a9990ed1d0aa:95-95,1.0,0 
fc1a7afc89a265b7aab8a9990ed1d0aa:121-121,1.0,0 
fc1a7afc89a265b7aab8a9990ed1d0aa:139-139,1.0,0 
fc1a7afc89a265b7aab8a9990ed1d0aa:160-160,1.0,dmtuoDX3A_Y fRAAkPEa6uk GgWmdwHrezg Sfi76xevr7I Z_odvAXfBFk 
fc1a7afc89a265b7aab8a9990ed1d0aa:171-171,1.0,0 
25a265758218be0df2c37aabe097f5db:44-46,1.0,0 
25a265758218be0df2c37aabe097f5db:57-58,1.0,0 
81aed8ea1f72228ad63484e324ff2348:304-307,1.0,0 
d88019f2ce6aaf05312dd1f3d408b219:45-47,1.0,vBgQTutZFus 
a16f5fa20f7dc942e4c16d97e33013a1:51-52,1.0,0 
a16f5fa20f7dc942e4c16d97e33013a1:190-192,1.0,0 
a16f5fa20f7dc942e4c16d97e33013a1:244-245,1.0,0 
5962b6e398cb9c3ea121c271a2278178:27-27,1.0,0 
5b0ce18eb07935bf8be22c8b7a389396:20-20,1.0,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY 
736350106615d2c4451fa2b2fce2aeae:5-5,1.0,MNEOJFgZirM wuzqHEUPtDI Ybohug0AAkw 
26d9056679f36dfaae05dbf6e99692c2:72-74,1.0,0 
1dd08e6964f0ea9d81228db5573d97c5:73-74,1.0,EAt4wth5KJs I0Ki4zNz07w oXZulwThRRs sUpARPU8OAg 
e473ec44a3ec84865c8f1a3c98ee50cf:487-488,1.0,0ScAD4fkXkI 0SUE3mKbODs 3AVOP27tADM 7xBYUZzzQZQ BSvZWx2ojM0 CQRriJXOW2A daNqOnt_p2g EJCFZb0ZUhI FbXw0rJeKt4 HUNrEKmFxsc IPpHO7B_0Zw k73UwLHPIkI LCq-U2E5tFo OgOziNc2PW4 veecFjHpSdE wReHr-jF4ro wtrXFESRWic 
e3c8a8aa4050f271c7f559e8f6dc6430:0-1,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:35-38,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:97-98,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:247-247,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:264-265,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:453-454,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:586-586,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:603-604,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:1518-1518,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:1544-1545,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:1547-1550,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:1578-1579,1.0,-MB_d_dwwd4 -ZsRT3kVUKU 0hXHOG9S6Ik 0q4cGyqsARM 17OmKvKJWRw 1c3x39TaRGw 3KJtVsC2_2Y 5iGv4eFHIpE 5ibtsOv_lXY 8zLLSKGb6x0 AhtlWMd2yJ8 Bfk-YirNo8k BjqzkTuqasI CnlC9uZq9js D5T3naApbfU G4iOly1oV_8 HWZVnDIYAFY KOVeoOXLQ84 Lc9R5CsDinQ MK4T3xXBqRE Ndw2urN3nEU Opf 
e3c8a8aa4050f271c7f559e8f6dc6430:1635-1636,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:1664-1665,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:1706-1706,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:1710-1710,1.0,0 
e3c8a8aa4050f271c7f559e8f6dc6430:1907-1908,1.0,9Oc0ZZxbUR4 DX8WkKz-yrE 
e3c8a8aa4050f271c7f559e8f6dc6430:1924-1927,1.0,0 
600a8aec9f7b6c10126c5210991c5121:5-5,1.0,0 
600a8aec9f7b6c10126c5210991c5121:62-62,1.0,0 
600a8aec9f7b6c10126c5210991c5121:80-80,1.0,0 
b125edb7455e99582a36033fc4f739e8:99-100,1.0,0 
0092c2032d22e267df252c36279cd624:37-37,1.0,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY 
0092c2032d22e267df252c36279cd624:42-42,1.0,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY 
df1d50464600d84f4f3f5841e850bb1f:98-98,1.0,0 
bdf1c21d0f7bcfcce0a038803e367ab8:6-6,1.0,cl_RukYri7I dwiY6SNGSDg LOWMH1p61_A nVixNKwpqQ0 OJUMqnRXnR4 pLvMVmJBo54 XiwZ7k7WNyU zRUE0A9tEmk 
dfa99494610ebaa3c51341f6796705a7:56-56,1.0,P2_qOy3nFf4 
dfa99494610ebaa3c51341f6796705a7:98-98,1.0,P2_qOy3nFf4 
dfa99494610ebaa3c51341f6796705a7:112-112,1.0,P2_qOy3nFf4 
dfa99494610ebaa3c51341f6796705a7:144-144,1.0,P2_qOy3nFf4 
dfa99494610ebaa3c51341f6796705a7:192-192,1.0,P2_qOy3nFf4 
dfa99494610ebaa3c51341f6796705a7:210-210,1.0,P2_qOy3nFf4 
dfa99494610ebaa3c51341f6796705a7:328-328,1.0,P2_qOy3nFf4 
306b9a7e5e771f8e02d0d1f929de1e27:29-30,1.0,lzuHwGqU1U8 
306b9a7e5e771f8e02d0d1f929de1e27:73-73,1.0,lzuHwGqU1U8 
306b9a7e5e771f8e02d0d1f929de1e27:84-85,1.0,0 
306b9a7e5e771f8e02d0d1f929de1e27:230-230,1.0,Cb8_K9BrW-M K5QOdwgSWtY 
306b9a7e5e771f8e02d0d1f929de1e27:233-234,1.0,-lnkIozCMR8 1MuOHFzb1sM 1YpTLHtIXRI 2Az5Eb2AF_k 4ucyijUtAag 6zw_p_RqeFg 8ak8odE3tTE 9TV13rBt5-8 Baju9rNQ9-U Dj7rf-biBzE FBp3IAq_MUU GiaWXbVe1rg HT8_mbJzAB0 LrNZ5U1bAPw MYk6TvK7c8o MeYXqGPZYW4 MkUNATz_qVE Nz2YILkL80I OiGWds12z7A PiWJ_EhbSRU Rh7SzAp6HqY Tns 
306b9a7e5e771f8e02d0d1f929de1e27:270-272,1.0,0 
306b9a7e5e771f8e02d0d1f929de1e27:285-285,1.0,Cb8_K9BrW-M K5QOdwgSWtY 
306b9a7e5e771f8e02d0d1f929de1e27:288-288,1.0,9TV13rBt5-8 FBp3IAq_MUU 
306b9a7e5e771f8e02d0d1f929de1e27:292-292,1.0,lzuHwGqU1U8 
7f3dfdf94f7a03a00a168b084b51aebd:287-290,1.0,guV7cbMTqq8 lVtbKZC8uPI tSC6Xp24I_k 
7f3dfdf94f7a03a00a168b084b51aebd:297-300,1.0,guV7cbMTqq8 lVtbKZC8uPI tSC6Xp24I_k 
7f3dfdf94f7a03a00a168b084b51aebd:338-341,1.0,0 
30d385ab9b4a5b98c73c144059d9730b:6-8,1.0,0 
01b8e32439ba7d199e99c34fae7a95f0:218-219,1.0,0 
18a8899d4fbd70a1dcfc2162c75ff1ea:14-15,1.0,0 
f575be2562126d3f4c098ca5cb379c44:15-15,1.0,h1JC5lmJ_So 
f575be2562126d3f4c098ca5cb379c44:33-33,1.0,0IzExQ5gZyE 1vqVnwSRaO4 23PSsR2AiK8 aDy7nZrDeZc eM5bzj7Cijs LaaxAQBmhOA lQkN-771B7Y Ocr05woF5lU Oo4sgnioaNs qe0Ad6u_oP0 sZX8Ge9XaVc TAY2TPUtri4 wkYO2OixNgw wourA5MyVYg 
f575be2562126d3f4c098ca5cb379c44:51-51,1.0,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY 
f575be2562126d3f4c098ca5cb379c44:222-222,1.0,NcbTOYlgk-8 Tmm3x0h01ec _Auy40SMKQQ g2PNlxC56kY 
c62c46539d4563c0f618f9da4fe1d9f2:0-2,1.0,3w3P6WWyReY KdGZGG1mXp0 
2804b10a6dbf3d5c8de9a97082e9e1cd:512-514,1.0,0 
2804b10a6dbf3d5c8de9a97082e9e1cd:553-557,1.0,0 
2804b10a6dbf3d5c8de9a97082e9e1cd:559-569,1.0,0 
2804b10a6dbf3d5c8de9a97082e9e1cd:585-586,1.0,-MB_d_dwwd4 -ZsRT3kVUKU 0hXHOG9S6Ik 0q4cGyqsARM 17OmKvKJWRw 1c3x39TaRGw 3KJtVsC2_2Y 5iGv4eFHIpE 5ibtsOv_lXY 8zLLSKGb6x0 AhtlWMd2yJ8 Bfk-YirNo8k BjqzkTuqasI CnlC9uZq9js D5T3naApbfU G4iOly1oV_8 HWZVnDIYAFY KOVeoOXLQ84 Lc9R5CsDinQ MK4T3xXBqRE Ndw2urN3nEU Opf 
2804b10a6dbf3d5c8de9a97082e9e1cd:591-593,1.0,0 
2804b10a6dbf3d5c8de9a97082e9e1cd:855-855,1.0,0 
2804b10a6dbf3d5c8de9a97082e9e1cd:868-870,1.0,0 
2804b10a6dbf3d5c8de9a97082e9e1cd:872-873,1.0,CHbrpBja37w 
2804b10a6dbf3d5c8de9a97082e9e1cd:954-956,1.0,0 
2804b10a6dbf3d5c8de9a97082e9e1cd:976-978,1.0,0 
2804b10a6dbf3d5c8de9a97082e9e1cd:1146-1149,1.0,0 
2804b10a6dbf3d5c8de9a97082e9e1cd:1157-1159,1.0,gdcmQuuaWb0 
2804b10a6dbf3d5c8de9a97082e9e1cd:1170-1170,1.0,0 
8c74d689237ba63c725893832f3e775f:134-135,1.0,0 
8c74d689237ba63c725893832f3e775f:137-137,1.0,0 
8c74d689237ba63c725893832f3e775f:201-202,1.0,0 
8c74d689237ba63c725893832f3e775f:213-213,1.0,0 
a26d6734aad689e7a77aebdd5e57007d:42-43,1.0,0 
a5241ea03dcb5af1be91cd6d47b2f9e9:15-16,1.0,0 
10b32e8a204cc29b09bf87859171a48b:59-59,1.0,0 
76985ca108a18a24998a144ad1143b93:11-11,1.0,0 
76985ca108a18a24998a144ad1143b93:68-68,1.0,0 
f0cceb88a36c04c308a30b0ddfdd060c:111-112,1.0,0 
51667a87ccb182f3fddecda9bdce63fd:217-218,1.0,0 
51667a87ccb182f3fddecda9bdce63fd:222-223,1.0,0 
51667a87ccb182f3fddecda9bdce63fd:267-270,1.0,0 
a4038999fe0004b0ef940071242e8246:22-23,1.0,1EyJXpSkvpg 1z0YAZds2hQ 2l0AlQ31ZC4 5H1IEIMZ_ws 5M4rFP07j7M 6BCtw9irF00 6RhaDIFQ8nU 7_dihJF_VAc 76IBp4pZ8wc 7naKXKtJx_U 8eCy4axCtEs 8NSoGEsVXbY 8sp3CVj5FWw 9O6rp_gLwag A-Njd-8kPMk AvNCH-IHCgc axn9teI5k3s aYSaI2VXgTE bglnl4v2Mws BW9Ha5fM9y4 BWaap0Vlpdg bzc5ucFtXsM c5pn-hGTx_Q CFxuogGHCW0 cv6SXoO8whk Di2AXlmK20U do2loxN8jr4 f9aKfgIDyGM fO-KsSRSWgY Gkj5dV02_EQ gL7bbICQbcw gMuoLnhlsvY GuHB-11fiPI HXGkSgrl6HU I7BLJXL-Vp0 iEHiUAvNFD0 iFJh38mUrTs JK_KToMvJBo jNZUbzb2zT0 JRDgMzFH0wQ JwkXgQA1XaM KpA3Mo7daM0 mSRrRP5eB2w n1jVirwJqzM nAlLpL2aVcc nNUCDpYW1rw Ob_qt7oQLy4 oFc19RnVa4w OMjGhQBcixI PlIflyMj6AE R5A_5Rzpbb4 rBu9-_KZCpo REl8ykbjUcM romPpwEQL2s Ru97Ry7EEzw RxuRISS87FE si2VkM796Nw sMAT2uJ5g1Y sVkNEn3NmGA syis2uPIw5k tApA3BBenCA TsgBJanHeBw ubg-oMl4Toc UZKKgtrXidU vQtWz5FrKsI vSTHsMYOqqQ VzOd89JMpt4 WIH0hHIZPGU WVNK3750BzI WWg1qUdNv-A x_hvTmxIf1A x0j5E4gM9M4 x4oMFHpqc3I xS_MC5_ouSs Y3T65CuXwbo y7WlKt0gpGk ycujxYIkz94 yYCmc_WE-Go zRrBb3PFq1U zS5p9wwLz7I 
a630b9dcc972e76853b29545b97a2b6b:29-30,1.0,3HJ-iM-pWtQ 4RJXE6a6WQQ 4v3bIvouGz4 6f-gdfNIqbQ 9RHUgz0AkPc AGbOkZYFkvE APNEXcaYqk8 b5KCRokhRv0 bI9w7oyC5RI DH94aGkpQ5s ed983U_aQBc F27amfDmViU HH1FBb7BWyo JVcMD30v50o kdPXjxhN10s kikh1QKYEdI lm4urvmK_jU s248fQJ7nK4 td-l1pJTO9I tT_RmfT697c ZCGAFSKTdzk zKPlCHTmR5M 
ae2aa177f5c631cc0ba3dd80445b6154:23-24,1.0,0 
ae2aa177f5c631cc0ba3dd80445b6154:36-38,1.0,0 
f6bf944cb915a627dccad935bf8ce8d4:9-10,1.0,0 
da053e99c820d8902f7b9c6aaef3e07a:18-20,1.0,0 
